id,area_used,area,bedroom,wc,juridical,latitude,longitude,seniority,witdh,length,no_hospital_1km,no_school_1km,no_cafe_1km,no_restaurant_1km,no_atm_1km,no_bank_1km,no_supermarket_1km,no_marketplace_1km,no_pharmacy_1km,no_fuel_1km,address_district,address_ward,address_street,price(billionVND)
22482316,100.0,100.0,3.0,3.0,Sổ hồng,10.7658855,106.6908105,2400.0,5.0,20.0,5.0,19.0,145.0,264.0,44.0,47.0,0.0,6.0,15.0,4.0, Quận 1, Phường Phạm Ngũ Lão, Đề Thám,34.0
22477013,111.0,111.0,5.0,5.0,Sổ hồng,10.7318388,106.70282500000008,2370.0,6.0,18.5,1.0,7.0,14.0,43.0,13.0,7.0,0.0,0.0,2.0,1.0, Quận 7, Phường Tân Phong, Nguyễn Văn Linh,23.5
22054023,450.0,116.0,4.0,3.0,Sổ hồng,10.72795534,106.61157989499998,880.0,8.0,14.0,0.0,3.0,1.0,0.0,3.0,1.0,0.0,1.0,2.0,6.0, Quận Bình Tân, Phường An Lạc, Đường số 2,7.7
22504621,72.0,72.0,4.0,4.0,Sổ hồng,10.74842262,106.71010970999998,134.0,4.0,18.0,0.0,14.0,11.0,8.0,6.0,1.0,0.0,5.0,8.0,6.0, Quận 7, Phường Tân Kiểng, Lê Văn Lương,8.8
22514532,99.0,99.0,4.0,4.0,Sổ hồng,10.793345925,106.822265625,2190.0,4.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, Quận 9 (TP. Thủ Đức), Phường Tăng Nhơn Phú A, Lã Xuân Oai,10.0
22502133,224.0,56.0,4.0,4.0,Sổ đỏ,10.80666399,106.67372131000002,605.0,4.1,13.7,2.0,12.0,17.0,16.0,18.0,16.0,0.0,1.0,1.0,5.0, Quận Phú Nhuận, Phường 9, Bùi Văn Thêm,15.23
22539205,125.0,125.0,3.0,1.0,Sổ hồng,10.82986641,106.78774261499996,253.0,5.5,22.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0, Quận 9 (TP. Thủ Đức), Phường Tăng Nhơn Phú B, Dương Đình Hội,3.8
22422506,60.0,60.0,5.0,6.0,Sổ hồng,10.793182845,106.67456818000004,290.0,4.0,15.0,5.0,26.0,61.0,42.0,18.0,37.0,0.0,3.0,10.0,6.0, Quận Phú Nhuận, Phường 11, Huỳnh Văn Bánh,8.5
22524026,170.0,62.0,4.0,4.0,Sổ hồng,10.80611706,106.71934127999998,21.0,4.0,15.5,0.0,6.0,12.0,12.0,8.0,9.0,0.0,1.0,0.0,3.0, Quận Bình Thạnh, Phường 25, Nguyễn Gia Trí,3.65
22484652,210.0,210.0,4.0,4.0,Sổ hồng,10.7878843,106.6984026,2400.0,14.0,15.0,4.0,24.0,96.0,134.0,36.0,38.0,0.0,2.0,6.0,6.0, Quận 1, Phường Đa Kao, Phan Kế Bính,55.0
22472102,111.0,111.0,5.0,5.0,Sổ hồng,10.733246826610836,106.70927135447846,2370.0,6.0,18.5,4.0,9.0,15.0,48.0,14.0,8.0,0.0,0.0,1.0,2.0, Quận 7, Phường Tân Phong, Bùi Bằng Đoàn,24.0
22069780,180.0,60.0,4.0,3.0,Sổ hồng,10.720027445,106.61916350999992,880.0,4.0,15.0,0.0,6.0,0.0,0.0,3.0,1.0,0.0,2.0,0.0,6.0, Quận 8, Phường 16, Phú Định,5.75
22504608,72.0,72.0,5.0,5.0,Sổ hồng,10.729381085,106.705337525,134.0,4.0,18.0,1.0,8.0,16.0,46.0,9.0,3.0,0.0,0.0,2.0,0.0, Quận 7, Phường Tân Phong, Nguyễn Thị Thập,12.0
22509667,5.0,5.0,2.0,2.0,Sổ hồng,10.844421385,106.76633834999996,2190.0,4.0,10.5,0.0,16.0,15.0,25.0,16.0,9.0,0.0,1.0,6.0,4.0, Quận Thủ Đức (TP. Thủ Đức), Phường Bình Thọ, Đặng Văn Bi,5.0
22536386,124.0,72.0,3.0,2.0,Sổ hồng,10.80487442,106.61977386500008,725.0,4.0,18.0,0.0,16.0,3.0,2.0,1.0,0.0,0.0,1.0,0.0,3.0, Quận Tân Phú, Phường Sơn Kỳ, Tân Kỳ Tân Quý,5.7
22480418,681.0,227.0,6.0,6.0,Sổ đỏ,10.807053565,106.667713165,605.0,7.2,27.0,2.0,12.0,27.0,19.0,14.0,11.0,0.0,0.0,1.0,5.0, Quận Tân Bình, Phường 2, Bạch Đằng,32.8
22538725,196.0,196.0,3.0,1.0,Sổ hồng,10.84850788,106.82007598999996,253.0,8.5,23.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0, Quận 9 (TP. Thủ Đức), Phường Long Thạnh Mỹ, Đường 15,7.65
22422514,80.0,80.0,4.0,4.0,Sổ hồng,10.796839715,106.71281433500008,290.0,4.3,19.0,0.0,14.0,30.0,36.0,14.0,8.0,0.0,1.0,2.0,6.0, Quận Bình Thạnh, Phường 21, Xô Viết Nghệ Tĩnh,6.5
22498216,8.0,8.0,3.0,3.0,Sổ hồng,10.7811203,106.70469284499995,2400.0,17.0,25.0,2.0,9.0,163.0,217.0,38.0,44.0,0.0,1.0,4.0,4.0, Quận 1, Phường Bến Nghé, Nguyễn Thiệp,200.0
22524057,126.0,42.0,3.0,3.0,Sổ hồng,10.780748365,106.691661835,21.0,4.0,10.5,8.0,27.0,123.0,179.0,54.0,45.0,0.0,1.0,3.0,7.0, Quận 3, Phường 6 (Phường Võ Thị Sáu), Hai Bà Trưng,3.64
22089140,1440.0,360.0,8.0,6.0,Sổ hồng,10.7884427,106.73433139999996,880.0,24.0,15.0,0.0,11.0,5.0,5.0,1.0,1.0,0.0,4.0,0.0,3.0, Quận 2 (TP. Thủ Đức), Phường Bình An, Đường số 21,80.0
22502819,79.0,79.0,4.0,4.0,Sổ hồng,10.725280285,106.72458648999998,134.0,8.5,9.5,0.0,11.0,13.0,16.0,5.0,8.0,0.0,0.0,1.0,2.0, Quận 7, Phường Tân Phú, Đường số 1,10.2
22495200,125.0,125.0,2.0,1.0,Sổ hồng,10.81776905,106.77964401500004,2190.0,5.0,25.0,1.0,8.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0, Quận 9 (TP. Thủ Đức), Phường Phước Long B, Dương Đình Hội,14.5
22534757,264.0,60.0,5.0,6.0,Sổ hồng,10.84079695,106.64924239999992,725.0,4.5,13.0,0.0,11.0,9.0,4.0,3.0,1.0,0.0,1.0,10.0,4.0, Quận Gò Vấp, Phường 8, Quang Trung,6.49
22446023,150.0,50.0,3.0,2.0,Sổ hồng,10.84685469,106.74584198000002,253.0,4.0,12.0,0.0,4.0,5.0,0.0,2.0,0.0,0.0,2.0,2.0,5.0, Quận Thủ Đức (TP. Thủ Đức), Phường Linh Đông, Đường số 8,6.2
22422516,47.0,47.0,4.0,4.0,Sổ đỏ,10.81578016,106.69408034999992,290.0,4.1,11.5,0.0,10.0,8.0,15.0,7.0,7.0,0.0,1.0,4.0,8.0, Quận Bình Thạnh, Phường 11, Phạm Văn Đồng,5.8
22524140,168.0,56.0,3.0,3.0,Sổ hồng,10.79366684,106.662658695,21.0,4.2,13.3,6.0,27.0,42.0,47.0,12.0,30.0,0.0,3.0,9.0,3.0, Quận Tân Bình, Phường 3, Bùi Thị Xuân,3.02
22501645,171.0,171.0,3.0,3.0,Sổ hồng,10.79138,106.68898289999991,2400.0,9.5,18.0,5.0,20.0,73.0,92.0,27.0,38.0,0.0,4.0,8.0,4.0, Quận 1, Phường Tân Định, Thạch Thị Thanh,57.0
22095216,280.0,96.0,4.0,3.0,Sổ hồng,10.799312115,106.65837860500004,880.0,6.1,16.0,4.0,19.0,24.0,27.0,10.0,24.0,0.0,1.0,4.0,4.0, Quận Tân Bình, Phường 4, Hoàng Văn Thụ,23.0
22504629,43.0,43.0,3.0,3.0,Sổ hồng,10.81207228,106.68751907499995,134.0,7.0,9.0,2.0,17.0,9.0,7.0,8.0,3.0,0.0,2.0,1.0,8.0, Quận Bình Thạnh, Phường 5, Hoàng Hoa Thám,6.9
22494313,114.0,114.0,2.0,1.0,Sổ hồng,10.84850788,106.82007598999996,2190.0,4.0,25.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0, Quận 9 (TP. Thủ Đức), Phường Long Thạnh Mỹ, Đường 12C,5.8
22505864,130.0,50.0,3.0,3.0,Sổ hồng,10.798775675,106.63114928999994,725.0,5.5,9.0,0.0,19.0,6.0,6.0,6.0,3.0,0.0,2.0,0.0,5.0, Quận Tân Phú, Phường Tân Sơn Nhì, Tân Sơn Nhì,6.19
22508880,68.0,68.0,3.0,1.0,Sổ hồng,10.82986641,106.78774261499996,116.0,5.0,14.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0, Quận 9 (TP. Thủ Đức), Phường Tăng Nhơn Phú B, Trương Văn Hải,4.7
22423507,60.0,60.0,5.0,5.0,Sổ đỏ,10.796839715,106.71281433500008,290.0,4.0,15.0,0.0,14.0,30.0,36.0,14.0,8.0,0.0,1.0,2.0,6.0, Quận Bình Thạnh, Phường 21, Nguyễn Công Trứ,13.0
22501780,360.0,360.0,10.0,10.0,Sổ hồng,10.827997518904857,106.63719884765624,2400.0,18.0,20.0,0.0,4.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0,2.0, Quận 1, Phường Nguyễn Cư Trinh, Trần Hưng Đạo,209.5
22524087,193.0,7.0,4.0,4.0,Sổ hồng,10.758497708851346,106.66221475593376,21.0,4.1,13.3,15.0,29.0,27.0,31.0,13.0,40.0,0.0,7.0,8.0,8.0, Quận 5, Phường 12, Bà Triệu,2.39
22173143,125.0,64.0,3.0,2.0,Sổ hồng,10.72795534,106.61157989499998,880.0,4.0,16.0,0.0,3.0,1.0,0.0,3.0,1.0,0.0,1.0,2.0,6.0, Quận Bình Tân, Phường An Lạc, Đường số 8,0.0058
22504627,38.0,38.0,4.0,4.0,Sổ hồng,10.745008945,106.682090755,134.0,4.1,11.0,4.0,15.0,2.0,6.0,4.0,0.0,0.0,1.0,5.0,5.0, Quận 8, Phường 3, Âu Dương Lân,4.2
22502112,104.0,60.0,3.0,1.0,Sổ hồng,10.80695629,106.60586548000003,725.0,6.0,10.0,0.0,4.0,3.0,2.0,4.0,2.0,0.0,0.0,0.0,3.0, Quận Bình Tân, Phường Bình Hưng Hòa, Đường số 12,4.58
22525052,111.0,111.0,2.0,2.0,Sổ hồng,10.88111591,106.77130889499996,253.0,5.5,20.0,1.0,8.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,2.0, Quận Thủ Đức (TP. Thủ Đức), Phường Linh Xuân, Đường 3,6.3
22509723,150.0,150.0,3.0,3.0,Sổ hồng,10.82986641,106.78774261499996,116.0,5.6,26.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0, Quận 9 (TP. Thủ Đức), Phường Tăng Nhơn Phú B, Đình Phong Phú,6.5
22423526,55.0,55.0,5.0,4.0,Sổ hồng,10.81340313,106.710811615,290.0,5.0,11.0,0.0,11.0,9.0,5.0,5.0,6.0,0.0,0.0,0.0,7.0, Quận Bình Thạnh, Phường 26, Nguyễn Xí,6.65
22501694,475.0,475.0,100.0,100.0,Sổ hồng,10.805521965,106.70514678999996,2400.0,22.0,22.0,1.0,7.0,10.0,4.0,11.0,4.0,0.0,1.0,1.0,7.0, Quận Bình Thạnh, Phường 24, Đinh Bộ Lĩnh,130.0
22524524,110.0,2.0,2.0,2.0,Sổ hồng,10.752008915,106.64001465,21.0,4.3,12.8,1.0,28.0,1.0,5.0,7.0,11.0,0.0,7.0,0.0,11.0, Quận 6, Phường 9, Lê Quang Sung,2.27
22332879,315.0,108.0,4.0,3.0,Sổ hồng,10.748209,106.64397049000002,880.0,4.0,26.0,0.0,30.0,4.0,7.0,6.0,14.0,0.0,7.0,0.0,14.0, Quận 6, Phường 5, Phan Văn Khỏe,13.8
22504635,76.0,76.0,4.0,4.0,Sổ hồng,10.74365902,106.72314834500004,134.0,4.0,23.0,2.0,8.0,7.0,1.0,4.0,1.0,0.0,2.0,4.0,7.0, Quận 7, Phường Bình Thuận, Huỳnh Tấn Phát,7.9
22476320,60.0,60.0,4.0,3.0,Sổ hồng,10.82986641,106.78774261499996,2190.0,4.0,15.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0, Quận 9 (TP. Thủ Đức), Phường Tăng Nhơn Phú B, Đường số 10,5.8
22494534,118.0,64.0,3.0,3.0,Sổ hồng,10.80695629,106.60586548000003,725.0,4.0,16.0,0.0,4.0,3.0,2.0,4.0,2.0,0.0,0.0,0.0,3.0, Quận Bình Tân, Phường Bình Hưng Hòa, Hương lộ 3,5.38
22525102,134.0,134.0,4.0,4.0,Sổ hồng,10.88111591,106.77130889499996,253.0,5.0,26.0,1.0,8.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,2.0, Quận Thủ Đức (TP. Thủ Đức), Phường Linh Xuân, Đường số 5,5.3
22509970,70.0,70.0,2.0,1.0,Sổ hồng,10.84790087,106.781555175,116.0,4.5,16.0,3.0,10.0,3.0,7.0,8.0,8.0,0.0,1.0,2.0,4.0, Quận 9 (TP. Thủ Đức), Phường Hiệp Phú, Trương Văn Thành,5.0
22423628,33.0,33.0,3.0,3.0,Sổ hồng,10.78987455,106.67098617500004,290.0,4.1,8.0,6.0,24.0,54.0,51.0,15.0,32.0,0.0,2.0,13.0,2.0, Quận Phú Nhuận, Phường 13, Huỳnh Văn Bánh,5.85
22524681,120.0,60.0,2.0,2.0,Sổ hồng,10.764359475,106.654148105,21.0,4.5,13.3,4.0,23.0,6.0,10.0,8.0,32.0,0.0,5.0,3.0,8.0, Quận 11, Phường 13, Tôn Thất Hiệp,2.97
22502757,300.0,300.0,7.0,7.0,Sổ hồng,10.78373337,106.68658446999996,2400.0,15.0,20.0,8.0,24.0,82.0,121.0,31.0,40.0,0.0,2.0,7.0,5.0, Quận 3, Phường 7 (Phường Võ Thị Sáu), Tú Xương,105.0
22360039,550.0,139.0,6.0,7.0,Sổ hồng,10.76155758,106.66139984000006,880.0,6.5,22.0,13.0,28.0,22.0,21.0,11.0,38.0,0.0,9.0,9.0,7.0, Quận 10, Phường 7, Tân Phước,45.0
22504644,73.0,73.0,4.0,4.0,Sổ hồng,10.725280285,106.72458648999998,134.0,8.3,9.5,0.0,11.0,13.0,16.0,5.0,8.0,0.0,0.0,1.0,2.0, Quận 7, Phường Tân Phú, Nguyễn Thị Thập,10.0
22473442,541.0,133.0,9.0,9.0,Sổ hồng,10.822068215000002,106.764221195,2190.0,5.2,20.0,0.0,5.0,0.0,0.0,2.0,1.0,0.0,2.0,1.0,2.0, Quận 9 (TP. Thủ Đức), Phường Phước Long A, Đỗ Xuân Hợp,30.0
22488808,150.0,112.0,5.0,4.0,Sổ hồng,10.86472254744728,106.59559349035726,1090.0,8.0,14.0,0.0,2.0,1.0,2.0,2.0,1.0,0.0,2.0,0.0,1.0, Huyện Hóc Môn, Xã Xuân Thới Đông, Võ Thị Hồi,6.0
22491366,200.0,56.0,4.0,3.0,Sổ hồng,10.80695629,106.60586548000003,725.0,4.0,14.0,0.0,4.0,3.0,2.0,4.0,2.0,0.0,0.0,0.0,3.0, Quận Bình Tân, Phường Bình Hưng Hòa, Đường số 3,5.2
22529372,152.0,152.0,5.0,5.0,Không xác định,10.839486125,106.79618454,116.0,7.5,20.0,1.0,3.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0, Quận 9 (TP. Thủ Đức), Phường Tăng Nhơn Phú A, Lã Xuân Oai,6.8
22425772,76.0,76.0,3.0,2.0,Sổ đỏ,10.805521965,106.70514678999996,290.0,4.5,17.0,1.0,7.0,10.0,4.0,11.0,4.0,0.0,1.0,1.0,7.0, Quận Bình Thạnh, Phường 24, Huỳnh Đình Hai,12.8
22514629,246.0,246.0,6.0,6.0,Sổ hồng,10.78373337,106.68658446999996,2400.0,8.2,30.0,8.0,24.0,82.0,121.0,31.0,40.0,0.0,2.0,7.0,5.0, Quận 3, Phường 7 (Phường Võ Thị Sáu), Lý Chính Thắng,62.0
22384326,350.0,200.0,12.0,4.0,Sổ hồng,10.79477692,106.62191391,880.0,10.0,20.0,0.0,16.0,6.0,6.0,3.0,0.0,0.0,1.0,0.0,5.0, Quận Tân Phú, Phường Tân Quý, Tây Sơn,15.0
22505586,50.0,50.0,5.0,5.0,Sổ hồng,10.75086546,106.72229385500007,134.0,4.0,12.5,1.0,6.0,2.0,2.0,5.0,1.0,0.0,1.0,3.0,7.0, Quận 7, Phường Tân Thuận Tây, Đường 15,9.4
22484965,300.0,103.0,4.0,5.0,Sổ hồng,10.85508108,106.6179275500001,1090.0,4.1,25.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,9.0, Quận 12, Phường Trung Mỹ Tây, Nguyễn Ảnh Thủ,5.8
22490955,252.0,92.0,8.0,8.0,Sổ hồng,10.78139353,106.64632034499994,725.0,4.0,23.0,2.0,25.0,2.0,3.0,6.0,12.0,0.0,5.0,15.0,9.0, Quận Tân Bình, Phường 10, Âu Cơ,8.899
22531669,85.0,85.0,4.0,2.0,Sổ hồng,10.81776905,106.77964401500004,116.0,7.0,12.0,1.0,8.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0, Quận 9 (TP. Thủ Đức), Phường Phước Long B, Đỗ Xuân Hợp,5.6
22428450,100.0,100.0,4.0,5.0,Sổ hồng,10.827872275,106.70423507500004,290.0,5.0,20.0,0.0,3.0,9.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0, Quận Bình Thạnh, Phường 13, Bình Lợi,15.99
22518180,82.0,82.0,3.0,3.0,Sổ hồng,10.780748365,106.691661835,2400.0,5.5,25.0,8.0,27.0,123.0,179.0,54.0,45.0,0.0,1.0,3.0,7.0, Quận 3, Phường 6 (Phường Võ Thị Sáu), Trần Quốc Thảo,32.0
22403682,580.0,148.0,10.0,8.0,Sổ hồng,10.736565115,106.62797546499996,880.0,7.8,19.0,1.0,10.0,2.0,5.0,1.0,0.0,0.0,2.0,1.0,1.0, Quận 6, Phường 10, Cư xá Phú Lâm D,19.0
22508661,130.0,130.0,5.0,5.0,Sổ hồng,10.755945685,106.70326996000006,134.0,6.5,13.0,3.0,19.0,14.0,21.0,9.0,9.0,0.0,5.0,6.0,4.0, Quận 4, Phường 4, Vĩnh Hội,9.0
21555276,204.0,204.0,4.0,4.0,Sổ hồng,10.7385437,106.7293611,2035.0,17.0,18.5,2.0,4.0,3.0,1.0,2.0,2.0,0.0,0.0,1.0,6.0, Quận 7, Phường Tân Phong, Trần Văn Trà,60.0
22537373,130.0,5.0,3.0,3.0,Sổ hồng,10.81776905,106.77964401500004,2190.0,4.3,12.5,1.0,8.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0, Quận 9 (TP. Thủ Đức), Phường Phước Long B, Đường số 22,5.5
22534476,165.0,116.0,4.0,4.0,Sổ hồng,10.86662817,106.59484100500003,1090.0,8.0,15.0,0.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0, Huyện Hóc Môn, Xã Xuân Thới Đông, Trần Văn Mười,5.9
22486161,320.0,72.0,6.0,6.0,Sổ hồng,10.79477692,106.62191391,725.0,4.1,17.5,0.0,16.0,6.0,6.0,3.0,0.0,0.0,1.0,0.0,5.0, Quận Tân Phú, Phường Tân Quý, Nguyễn Ngọc Nhựt,12.9
22532528,75.0,75.0,3.0,2.0,Sổ hồng,10.822068215000002,106.764221195,116.0,6.5,11.5,0.0,5.0,0.0,0.0,2.0,1.0,0.0,2.0,1.0,2.0, Quận 9 (TP. Thủ Đức), Phường Phước Long A, Tây Hòa,5.5
22433579,40.0,40.0,5.0,4.0,Sổ hồng,10.79520941,106.67145919999996,290.0,4.0,10.0,7.0,28.0,52.0,40.0,19.0,39.0,0.0,2.0,11.0,4.0, Quận Phú Nhuận, Phường 10, Lê Văn Sỹ,6.1
22528734,220.0,75.0,3.0,3.0,Sổ hồng,10.80355835,106.64194870000006,21.0,5.0,15.0,1.0,15.0,7.0,4.0,7.0,7.0,0.0,2.0,1.0,5.0, Quận Tân Bình, Phường 13, Bình Giã,3.79
22508394,216.0,216.0,5.0,5.0,Sổ hồng,10.780748365,106.691661835,2400.0,12.0,18.0,8.0,27.0,123.0,179.0,54.0,45.0,0.0,1.0,3.0,7.0, Quận 3, Phường 6 (Phường Võ Thị Sáu), Hai Bà Trưng,128.0
22427453,500.0,378.0,4.0,2.0,Sổ hồng,10.78174305,106.66621398999996,880.0,22.0,16.0,4.0,23.0,45.0,39.0,6.0,20.0,0.0,4.0,11.0,2.0, Quận 10, Phường 15, Đồng Nai,90.0
22508670,96.0,96.0,4.0,4.0,Sổ hồng,10.746221545,106.68981934,134.0,8.0,12.0,3.0,9.0,4.0,12.0,3.0,3.0,0.0,1.0,5.0,1.0, Quận 8, Phường 1, Dương Bá Trạc,6.8
22537390,55.0,55.0,3.0,2.0,Sổ hồng,10.839486125,106.79618454,2190.0,4.5,12.0,1.0,3.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0, Quận 9 (TP. Thủ Đức), Phường Tăng Nhơn Phú A, Đường 160,4.4
22529579,80.0,56.0,2.0,2.0,Sổ hồng,10.86662817,106.59484100500003,1090.0,4.0,14.5,0.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0, Huyện Hóc Môn, Xã Xuân Thới Đông, Nguyễn Thị Sóc,3.65
22485928,255.0,75.0,14.0,14.0,Sổ hồng,10.80695629,106.60586548000003,725.0,5.0,15.0,0.0,4.0,3.0,2.0,4.0,2.0,0.0,0.0,0.0,3.0, Quận Bình Tân, Phường Bình Hưng Hòa, Hương lộ 3,7.5
22537440,150.0,150.0,3.0,2.0,Sổ hồng,10.822068215000002,106.764221195,116.0,8.5,17.2,0.0,5.0,0.0,0.0,2.0,1.0,0.0,2.0,1.0,2.0, Quận 9 (TP. Thủ Đức), Phường Phước Long A, Tây Hòa,5.0
22434372,40.0,40.0,4.0,5.0,Sổ hồng,10.79815483,106.69778823499996,290.0,4.5,9.0,5.0,14.0,33.0,41.0,12.0,17.0,0.0,2.0,7.0,8.0, Quận Bình Thạnh, Phường 1, Lê Văn Duyệt,7.09
22530555,830.0,830.0,1.0,1.0,Sổ hồng,10.7878843,106.6984026,2400.0,20.0,43.0,4.0,24.0,96.0,134.0,36.0,38.0,0.0,2.0,6.0,6.0, Quận 1, Phường Đa Kao, Nguyễn Đình Chiểu,690.0
22519324,124.0,62.0,2.0,2.0,Sổ hồng,10.74507093,106.63127518,21.0,4.5,13.7,1.0,17.0,5.0,6.0,6.0,3.0,0.0,4.0,0.0,12.0, Quận 6, Phường 11, Nguyễn Văn Luông,2.52
21673263,500.0,300.0,4.0,2.0,Sổ hồng,10.741355895,106.58044433500004,880.0,5.0,30.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0, Quận Bình Tân, Phường Tân Tạo A, Trần Thanh Mại,13.8
22509169,75.0,75.0,6.0,6.0,Sổ hồng,10.74192953,106.70975494000004,134.0,5.0,15.0,0.0,11.0,17.0,24.0,13.0,5.0,0.0,2.0,8.0,4.0, Quận 7, Phường Tân Quy, Lâm văn Bền,8.7
22496130,134.0,83.0,2.0,2.0,Sổ hồng,10.84682007308553,106.79946756383428,47.0,5.0,18.5,1.0,3.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0, Quận 9 (TP. Thủ Đức), Phường Tăng Nhơn Phú A, Man Thiện,6.8
22537369,93.0,50.0,3.0,3.0,Sổ hồng,10.793345925,106.822265625,2190.0,5.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, Quận 9 (TP. Thủ Đức), Phường Long Trường, Nguyễn Duy Trinh,4.3
22529891,250.0,81.0,4.0,4.0,Sổ hồng,10.87387514,106.60108566500004,1090.0,4.5,18.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0, Huyện Hóc Môn, Xã Tân Xuân, Lê Thị Hà,7.2
22484187,128.0,64.0,4.0,2.0,Sổ hồng,10.80695629,106.60586548000003,725.0,4.0,16.0,0.0,4.0,3.0,2.0,4.0,2.0,0.0,0.0,0.0,3.0, Quận Bình Tân, Phường Bình Hưng Hòa, Đường số 4,4.99
22475550,120.0,120.0,4.0,3.0,Sổ hồng,10.797850135,106.80248260500002,116.0,7.5,19.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0, Quận 9 (TP. Thủ Đức), Phường Phú Hữu, Đường 106,4.0
22434381,43.0,43.0,3.0,2.0,Sổ hồng,10.81207228,106.68751907499995,290.0,4.1,10.5,2.0,17.0,9.0,7.0,8.0,3.0,0.0,2.0,1.0,8.0, Quận Bình Thạnh, Phường 5, Nguyễn Thượng Hiền,4.25
22538151,420.0,208.0,6.0,7.0,Sổ hồng,10.7878843,106.6984026,2400.0,8.0,26.0,4.0,24.0,96.0,134.0,36.0,38.0,0.0,2.0,6.0,6.0, Quận 1, Phường Đa Kao, Phan Tôn,62.0
22520153,180.0,60.0,3.0,3.0,Sổ hồng,10.84701443,106.65066146999992,21.0,5.0,12.0,0.0,10.0,16.0,6.0,3.0,2.0,0.0,1.0,13.0,3.0, Quận Gò Vấp, Phường 9, Nguyễn Văn Khối,2.72
21856225,500.0,100.0,3.0,2.0,Sổ hồng,10.770582675,106.64333725000006,880.0,5.0,20.0,1.0,18.0,0.0,5.0,7.0,24.0,0.0,4.0,16.0,10.0, Quận 11, Phường 5, Lạc Long Quân,16.6
22521849,84.0,84.0,3.0,3.0,Sổ hồng,10.72914648,106.74908447000008,134.0,6.0,14.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0, Quận 7, Phường Phú Thuận, Huỳnh Tấn Phát,6.3
22537233,76.0,76.0,2.0,2.0,Sổ hồng,10.839486125,106.79618454,2190.0,4.2,16.0,1.0,3.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0, Quận 9 (TP. Thủ Đức), Phường Tăng Nhơn Phú A, Đường 146,5.9
22531320,68.0,68.0,2.0,1.0,Sổ hồng,10.86662817,106.59484100500003,1090.0,4.0,17.0,0.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0, Huyện Hóc Môn, Xã Xuân Thới Đông, Võ Thị Hồi,3.65
22475664,95.0,95.0,4.0,2.0,Sổ hồng,10.839486125,106.79618454,116.0,5.8,18.0,1.0,3.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0, Quận 9 (TP. Thủ Đức), Phường Tăng Nhơn Phú A, Đường 102,4.0
22436720,33.0,33.0,3.0,4.0,Sổ hồng,10.796839715,106.71281433500008,290.0,4.3,8.0,0.0,14.0,30.0,36.0,14.0,8.0,0.0,1.0,2.0,6.0, Quận Bình Thạnh, Phường 21, Xô Viết Nghệ Tĩnh,5.75
22190521,600.0,600.0,100.0,100.0,Sổ hồng,10.827997518904857,106.63719884765624,2400.0,20.0,30.0,0.0,4.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0,2.0, Quận 1, Phường Bến Thành, Thủ Khoa Huân,679.0
22520161,96.0,48.0,2.0,2.0,Sổ hồng,10.765358925,106.66602325500004,21.0,4.0,12.0,15.0,36.0,45.0,53.0,9.0,32.0,0.0,6.0,16.0,9.0, Quận 10, Phường 8, Nhật Tảo,1.98
21866602,600.0,220.0,6.0,4.0,Sổ hồng,10.79106617,106.63414382499992,880.0,6.3,35.0,0.0,14.0,10.0,9.0,9.0,8.0,0.0,2.0,1.0,7.0, Quận Tân Phú, Phường Tân Thành, Vườn Lài,20.0
