price(billionVND),id
4.5,22322386
9.35,21536167
4.95,22315434
20.0,22310894
11.2,21597193
9.0,22307334
2.8,22301069
36.5,21734390
5.8,22301059
7.5,21740148
6.0,22191710
14.0,21740347
8.0,22188712
8.0,21743081
7.0,22188701
19.5,21806078
9.0,22181559
28.0,21769688
6.5,22181530
10.2,21812845
8.5,22177180
7.7,22177295
24.0,21845556
7.5,22161814
7.79,22516167
6.499,22161801
9.19,22516164
6.0,22158366
10.9,22515385
4.5,22390297
6.95,22515340
3.5,22390293
4.49,22514315
65.0,22092923
6.9,22390280
6.19,22510185
7.0,20425457
10.0,22390276
16.0,20763071
8.09,22502791
4.3,22390289
4.68,22483988
14.9,22285509
5.5,22399457
6.29,22483419
28.0,20896731
4.7,21932731
7.5,21515036
5.89,22478628
4.2,21936309
13.5,21515424
8.89,22437698
4.0,21943776
6.89,22302379
6.5,21522182
7600.0,22340776
7.88,22538088
14.0,21539164
4.0,22377197
3.78,22526429
11.5,22365658
7.95,22521018
9.5,21564748
3.5,22340760
9.78,22520750
25.0,21586602
4.5,22390281
4.78,22520717
8.2,21590129
9.2,22337679
7.58,22520687
6.4,22337115
6.95,22520235
10.8,21590138
6.5,22327367
7.08,22520233
5.0,22322392
13.0,21807280
4.96,22520222
5.0,22315438
13.0,21807285
5.88,22520182
7.5,22304292
8.99,22516242
6.9,21810958
5.7,22287316
13.49,22516240
10.7,21852502
7.0,22188727
6.09,22516237
12.9,21852539
6.0,22181479
5.89,22516233
21.0,20486055
7.65,22515411
8.4,20475393
10.99,22515408
22.3,21501512
4.99,22515404
7.49,22515373
13.5,21574973
9.59,22515367
9.49,22324446
27.0,21586617
45.0,21584932
6.48,22525773
39.3,21590165
7.75,22529031
7.78,22521257
14.5,21599661
4.48,22521250
6.58,22521245
16.0,21797204
13.7,21800922
4.85,22520772
10.88,22520766
40.0,21797246
10.98,22518566
45.0,21802770
130.0,21836311
6.28,22518543
10.18,22518518
12.0,22052565
5.86,22518475
18.5,22224518
5.38,22518451
7.75,22514850
6.79,22514823
13.49,22496786
8.29,22487942
6.99,22481299
6.59,22410625
6.79,22379905
5.95,22529701
9.48,22529689
5.89,22414553
8.59,22403962
9.59,22323226
7.59,22316193
6.89,22313958
6.69,22302945
7.48,22533319
6.85,22529033
4.6,22144834
7.5,22356277
5.9,22384314
5.6,22389191
30.5,22410125
13.6,22457037
14.5,22517197
26.0,22384317
55.0,22399517
10.5,22399542
5.0,22406519
9.0,22465369
7.5,21977759
27.0,21982712
19.6,21983211
75.0,22384353
16.5,22539601
59.5,22508790
18.5,21813730
4.6,22513336
26.0,22138385
19.0,22254929
18.0,22353143
18.0,22381528
21.5,22411367
9.5,22471644
5.6,22486334
20.5,22157794
33.0,22303427
12.0,22325194
13.0,22353171
11.3,22530670
15.0,22396615
4.89,22520266
42.8,22410134
16.6,22536871
18.0,22410179
9.0,22520294
7.9,22520265
25.5,22486320
17.8,22520273
8.99,22520257
12.0,22520259
20.99,22528436
2.99,22520271
6.45,22520255
15.5,22328168
26.8,22520279
28.0,22338992
8.49,22527975
5.99,22528447
19.7,22353148
11.99,22539468
23.2,21951892
8.5,21951894
13.5,22243823
25.0,22331756
11.5,22399520
7.5,22402036
26.0,22403050
7.2,22476831
9.2,22536437
8.15,22536440
45.0,22536443
18.8,22536445
8.0,21981332
100.0,22144839
16.5,22406038
23.8,22473799
8.9,22138374
34.5,21450123
22.0,22353102
60.0,21471656
110.0,21472298
8.6,21981329
14.5,22334593
11.3,22383333
68.0,22384337
1.66,22527780
26.0,22392200
1.69,22527757
26.0,22396622
1.54,22527779
15.3,22399545
1.77,22527756
1.35,22527754
1.97,22527752
1.86,22527751
1.21,22527747
1.18,22527739
2.05,22527736
60.0,21951890
6.633,22123869
9.2,22536668
9.5,22536624
12.2,22535123
8.6,22534292
7.999,22534279
11.5,22533457
13.0,22530094
15.9,22529032
12.5,22525602
6.85,22527992
17.0,22522920
5.5,22498925
5.8,22509255
13.5,22504252
4.9,21980220
9.9,22183216
8.5,22180170
5.8,22523115
31.0,22429763
6.6,22471353
8.0,22410478
26.0,22473792
8.0,22405856
26.0,22476833
12.8,22400202
10.5,22358953
15.5,21893920
7.5,22497180
7.5,22302360
21.0,22497186
10.0,21783556
8.5,22497189
7.6,21896547
18.5,21919463
7.8,21923803
14.8,21922903
2.015,22530934
10.9,21953201
1.535,22530930
9.3,21955663
28.0,22509824
13.0,22051190
9.3,21990927
12.2,22085573
4.5,22147800
8.0,22226719
24.0,21976448
12.0,22254763
5.5,22539819
6.2,22539818
6.2,22539807
6.5,22539802
9.3,22539790
7.9,22539778
6.4,22539783
15.8,22539787
3.8,22539821
2.55,22539838
2.68,22539836
9.5,22539889
4.6,22539916
7.0,22539895
50.0,22539892
50.0,22539901
8.9,22539900
123.0,22539908
2.9,22539910
43.5,22539930
7.9,22539924
4.55,22539949
6.5,22539944
7.0,22539945
8.2,22539988
8.0,22539983
7.5,22539985
10.0,22539996
7.5,22539992
13.7,22539993
20.0,22539997
6.0,22540018
4.8,22539942
6.04,22539953
3.899,22539958
3.95,22539961
5.0,22539972
7.7,22540048
10.0,22540065
5.3,22540055
68.0,22540073
5.28,22540080
4.35,22540081
123.0,22540107
32.0,22540110
7.2,22540113
5.2,22540115
17.5,22540126
6.95,22540123
20.0,22540124
9.9,22540127
26.6,22540132
6.25,22540158
8.0,22540139
8.5,22540146
9.0,22540147
8.0,22540144
8.0,22540153
8.05,22540150
48.0,22540154
25.0,22540155
30.0,22426245
4.65,22406537
7.48,21772245
11.5,22070881
5.35,21942772
1.58,22529353
17.5,22397469
33.79,21807279
6.0,22541183
8.3,22080954
0.124,22529357
7.78,21807907
16.5,22401981
5.6,22487075
4.68,22361992
30.0,22425516
8.89,21808197
7.6,22393230
12.5,22509747
4.52,21650194
34.0,22466251
4.95,22396713
8.45,21808821
19.0,22522934
35.0,22377835
6.9,22392048
11.15,21809553
11.0,22524304
22.0,22470134
11.99,21986978
7.8,22390404
6.9,22524417
68.0,22402550
9.99,21991124
7.5,22386636
7.0,22525844
25.0,22472033
7.89,21997520
11.0,22361123
8.99,22527142
22.0,22402514
19.99,22393801
12.95,22039170
8.99,22527292
55.0,22486107
10.99,22460403
6.5,22362468
8.0,22527295
1.475,22529994
13.0,22457913
8.75,22498328
8.9,22366962
16.5,22532323
1.37,22529998
26.0,22417653
6.5,22468221
7.59,22291278
16.5,22532325
1.39,22530014
16.0,21739612
17.85,21807785
19.5,22468059
48.0,22532332
1.48,22530028
14.99,21990769
16.9,22468055
16.0,22533627
5.299,21598614
7.0,22466077
9.5,22447891
7.75,21562699
30.0,22402493
8.35,21683457
6.5,22447878
55.0,22050295
9.35,21695760
5.8,22445441
240.0,21788609
7.99,21782918
12.5,22447816
43.0,22325124
6.35,21777723
3.85,22440164
60.0,22089126
19.5,22428533
6.68,21775678
28.0,22500604
13.2,22428504
11.18,21801555
1.65,22531393
48.0,21948640
11.8,22428467
8.29,21875692
56.0,22156847
18.0,22191640
10.99,21803310
7.5,22424898
40.0,22151287
45.0,22339980
15.99,21956867
14.5,22392018
99.0,22116794
24.0,21828314
12.99,21964051
6.7,22391904
63.0,22148665
31.0,21941512
6.99,21986743
10.1,22371188
60.0,22112057
15.0,22478739
11.48,21987004
10.9,22369063
97.0,22111299
46.0,22453429
128.0,22516288
13.18,21987010
7.99,22384819
5.55,22541160
78.0,22086948
23.0,22466193
7.99,21987300
7.2,22372585
72.0,22058474
31.0,22052185
11.299,21987304
10.6,22375874
140.0,22061364
73.0,22493075
5.99,22500347
13.98,22070010
65.0,22058411
22.5,22419528
8.2,22514866
15.99,22278740
115.0,21956827
8.5,22537294
22.0,21748761
4.1,22506029
8.79,22121938
90.0,21956799
6.35,22536417
67.0,21904099
37.0,22500261
9.99,22398188
145.0,21927493
5.95,22534766
38.0,22416676
6.35,21782851
4.8,22496036
7.5,22531092
99.0,21953787
9.5,22531395
25.0,22052192
13.9,22491599
17.99,21772600
34.0,21927487
2.9,22530564
26.0,21828321
8.25,21768324
4.3,22491111
85.0,21953791
7.8,22528698
33.0,22397789
5.39,22483305
7.35,21735035
62.0,22171746
7.5,22527347
26.0,22527623
7.45,21783085
4.5,22480727
105.0,22165047
4.75,22522016
19.0,22527574
14.5,22463576
7.99,21783090
43.0,22159019
12.5,22521757
70.0,21904123
9.2,22462257
85.0,22159014
4.45,22517704
41.0,22500588
3.5,22450993
46.0,22156862
12.99,22512990
80.0,22478718
7.2,22450988
58.0,21927498
6.09,22520429
45.0,21941498
5.5,22424894
60.0,21948141
2.7,22511337
120.0,22500617
7.2,22421608
440.0,21953788
15.99,22501073
63.0,22116265
12.5,22537925
79.0,21953797
6.45,22498159
40.0,22527620
4.98,22418890
96.0,21953799
11.9,22533828
26.2,22527565
6.6,22361113
13.5,22539676
40.0,22033208
14.99,22528489
6.75,22404635
30.0,22530609
41.0,22169000
20.0,22424464
5.2,22418075
2.0,22501204
6.8,22362487
20.0,22540995
20.0,22369032
4.4,22364482
68.0,22058344
16.5,22526113
14.9,22007689
15.5,22531380
95.0,22058426
5.6,22519960
80.0,22099112
17.0,22530965
96.0,22058439
4.09,22516713
66.0,22429987
10.2,22521288
23.5,22501879
78.0,22058486
2.35,22515918
28.9,22001959
14.8,22520207
34.5,22486389
90.0,22061326
5.4,22515137
11.9,22509185
31.0,22394848
9.6,22520205
78.0,22486311
175.0,22086910
4.68,22539641
13.5,22509468
22.0,22415674
21.5,22525982
12.7,22505721
59.0,22486289
65.0,22110780
5.99,22514192
11.0,22509524
34.0,22000262
6.3,22512756
21.8,22486285
120.0,22116816
4.6,22501278
23.0,22486272
160.0,22118470
5.3,22450985
78.0,22486233
97.0,22148681
11.9,22514704
51.0,22523216
5.4,22416334
30.999,22443261
55.0,22151260
35.0,22523212
6.5,22407129
20.5,22485483
55.0,22151219
20.0,22478536
7.7,22401942
52.0,22444627
54.0,21890597
4.99,22525432
10.6,22466233
7.6,22400725
37.0,22438199
40.0,21897975
15.0,22517218
4.98,22479689
105.0,22527628
4.8,22394856
18.499,22426049
50.0,21898022
22.0,22453437
25.0,22534002
4.8,22476942
45.0,22493064
9.99,22393618
57.999,22275316
50.0,21897993
4.2,22470007
40.0,22526130
5.5,22392063
25.499,22153162
45.0,21917854
3.6,22470216
7.5,22390472
38.0,22316437
36.0,21927501
6.0,22470838
52.0,22403352
16.5,22361744
60.0,22307608
5.5,22470002
21.0,22402557
7.2,22360094
40.0,22314579
3.3,22469297
36.8,22474430
4.6,22362434
108.0,22315365
27.0,21936008
23.0,22454567
50.0,22204420
5.3,22361421
45.999,22326331
110.0,21948140
3.4,22469274
52.0,22526104
9.0,22361249
40.0,22538379
4.68,22469286
40.0,22000275
3.8,22490080
29.0,22525116
70.0,22097689
5.9,22469294
30.0,22191673
4.999,22485937
28.0,22525006
100.0,21960449
5.5,22469271
40.0,21946016
17.2,22480705
38.0,22506041
100.0,21960517
4.5,22469263
33.0,22501609
5.2,22456951
85.0,22505987
90.0,22097935
6.0,22469260
75.0,22425087
5.2,22452126
15.5,22502033
58.0,22160374
5.0,22469256
30.0,22478720
12.6,22450983
59.0,22401661
27.0,22162096
3.6,22469265
30.0,22511613
30.0,22099124
17.99,22425623
34.0,22425986
80.0,22179623
4.3,22537942
7.0,22504737
21.0,22418887
19.999,22453176
85.0,22179629
4.75,22469287
6.0,22333884
48.0,21785015
10.6,22415147
37.0,22444547
60.0,21890588
6.2,22418133
2.8,22320363
28.5,22187056
16.8,22412940
50.0,22438122
110.0,22179627
8.0,22319776
59.0,22380557
7.5,22412908
29.999,22433663
45.0,21890600
15.0,22412873
4.0,22417949
7.0,22319765
0.015,22450542
6.5,22389972
34.999,22538322
4.3,22417943
7.0,22316142
12.5,22527577
4.4,22387650
41.0,22453295
55.0,22132099
10.0,22419098
31.0,22525974
12.5,22379569
55.0,22493453
6.45,22541108
6.9,22403593
4.8,22315083
10.5,22540447
16.0,22416671
12.0,22369494
26.0,22493489
62.0,22076655
4.65,22465706
4.3,22417953
4.0,22308976
23.5,22540560
22.0,21781349
19.5,22425464
8.0,22498166
60.0,21898002
4.2,22417962
8.0,22297456
9.9,22540663
21.5,22052209
11.0,22369070
70.0,22098114
2.8,22421470
7.0,22297422
30.0,21801028
9.8,22423811
26.999,22510880
43.0,22148766
6.2,22418118
22.0,22176304
5.4,22423793
48.0,22530153
75.0,22111242
5.2,22418109
23.0,22478533
40.0,22530285
80.0,22159012
5.4,22418087
10.9,22211931
5.5,22417649
39.0,22534566
55.0,22156793
6.5,22469969
5.2,22418105
8.0,22317003
110.0,22513463
2.85,22416668
29.999,22149828
45.0,22156789
5.3,22418012
12.0,22323175
60.0,22495247
12.5,22408273
30.999,22127140
49.0,22159029
5.2,22418025
9.0,22333613
19.0,22176321
4.5,22407836
15.5,22510956
52.0,22156854
4.25,22471580
5.2,22418002
5.0,22333649
49.0,21748648
60.0,22169002
5.3,22418081
8.0,22495681
35.0,22072364
168.0,22169010
5.4,22418052
5.0,22335047
135.0,21917895
34.0,22466221
4.8,22515445
60.0,21927484
5.0,22460072
160.0,22475914
25.0,22526066
6.0,22515452
10.49,22540920
7.0,22186468
30.0,21947417
3.0,22400055
52.0,21953742
85.5,21956824
6.75,22403582
5.9,22379536
19.0,22402533
200.0,21960445
13.0,22529584
40.0,22430679
220.0,22111220
6.9,22465382
4.4,22521304
28.0,21770849
6.5,22516657
6.5,22540661
8.15,22536600
64.0,22118501
3.7,22514331
27.0,21770854
72.0,22076633
3.6,22509523
72.0,21748637
62.0,22154465
6.6,22209834
19.0,22466255
163.0,22076657
6.0,22211412
30.0,22072401
162.0,22076638
6.0,22525846
32.0,21946006
62.0,22154473
8.0,22297491
40.0,22156852
5.85,22527803
28.0,22402530
60.0,22156857
6.2,22418996
6.0,22300544
115.0,22525995
64.5,22165038
6.2,22418125
4.0,22316153
23.0,22430681
84.0,22159003
6.0,22198311
19.0,22478538
55.0,22159021
35.0,22526080
41.0,22165043
32.0,22474436
6.8,22511949
110.0,22169004
46.0,22402543
4.5,22511954
135.0,22165069
25.0,22402537
4.3,22511961
250.0,22171753
8.0,22458698
25.0,22231769
4.95,22513120
80.0,22179622
70.0,21679406
6.0,22513246
60.0,22076631
65.0,22474892
29.0,22527615
5.5,22515458
85.0,21956813
95.0,22477558
19.3,22527569
5.5,22511582
5.95,22536888
60.0,22084337
4.98,22462681
18.0,22466209
5.5,22516390
7.45,22515390
37.0,22110268
21.0,22461762
6.89,22516641
8.47,22536289
65.0,22110817
12.0,22466037
6.5,22516678
6.25,22513841
35.0,22366940
5.75,22516697
7.93,22536564
75.0,22118505
56.0,22364062
5.4,22516733
7.67,22511621
65.0,22111276
4.65,22465577
12.5,22478527
6.5,22516748
7.97,22517086
47.0,22132044
20.5,22466252
6.6,22516755
5.19,22534660
135.0,22154451
40.0,22516285
5.2,22516799
7.29,22514082
45.0,22132062
4.6,22465653
38.0,22416675
7.8,22508226
6.75,22517570
59.0,22148727
36.0,21948689
5.67,22536261
73.0,22160399
12.3,22450547
8.4,22508806
7.43,22520951
73.0,22154479
4.29,22467171
20.0,22478829
5.7,22514910
7.29,22521844
138.0,22165074
30.0,21788595
6.65,22537232
68.0,22171744
13.78,22518694
4.0,22491116
21.0,22426252
5.9,22514919
7.15,22519697
69.0,22171748
5.8,22467567
8.28,22521267
9.0,22381927
22.0,22095228
5.3,22514921
4.23,22533626
17.98,22521274
4.0,22381635
29.0,22478535
5.4,22514924
7.97,22512413
36.0,21936010
12.78,22523541
9.0,22381088
21.0,22478736
4.9,22515344
7.15,22519102
85.0,21948144
4.2,22527640
7.0,22380390
45.0,22053933
5.5,22515350
5.87,22532752
79.0,21948154
4.1,22378311
85.0,22518861
6.1,22515365
90.0,21956810
16.0,22377176
45.0,22403355
4.23,22533621
30.0,22014699
5.89,22516251
30.0,22375458
202.0,22479366
8.45,22536865
89.0,22058238
6.78,22516538
5.0,22375116
13.0,21746337
3.85,22532369
100.0,22058254
6.78,22520663
17.0,22374838
70.0,22144212
6.65,22514270
120.0,22084226
7.58,22524722
4.0,22374416
60.0,21948674
6.97,22521815
70.0,22084290
6.28,22525800
19.0,22373922
38.0,22527564
7.93,22536557
77.0,22084322
12.18,22525945
1.89,22348885
75.0,21904112
9.0,22536544
138.0,22084261
4.78,22525962
16.0,22348213
20.0,22402516
6.45,22516763
7.95,22516348
79.0,22097715
6.48,22525976
10.0,22337895
23.0,21781342
5.65,22536447
40.0,22131803
6.48,22526254
17.0,22335540
21.0,22007683
73.0,22116689
11.5,22528251
19.0,22335273
40.0,22148692
5.25,22526273
5.9,22541109
8.8,22141669
26.5,22450539
160.0,22154438
5.19,22310048
65.0,22159008
5.69,22310078
145.0,21904105
170.0,22159011
5.95,22310149
48.0,21904117
85.0,22162112
6.85,22409842
16.5,22159698
46.0,21890602
12.79,22419550
78.0,22500621
56.5,21890599
6.59,22423807
90.0,21895408
4.65,22507614
34.0,22478532
47.0,21948088
5.59,22508085
3.89,22514153
65.0,21698720
97.0,21953795
90.0,22058319
150.0,22493300
96.0,22061385
29.5,22493960
70.0,22075670
25.5,21904120
26.5,22513932
98.0,22075629
15.3,22466229
73.0,22075657
45.0,22072392
28.5,22442684
68.0,22076618
73.0,22076643
58.0,22053949
40.0,22132039
55.0,22472326
60.0,22148630
20.0,22456878
40.0,22160354
13.48,22533429
113.0,22403568
4.5,22515786
18.0,22466200
37.5,22162105
8.5,22453522
9.2,22529307
11.5,22456865
120.0,22482782
0.04,22455935
6.69,22314846
8.6,22515769
47.0,22527580
25.0,22464201
85.0,21948162
8.5,22453973
6.95,22314024
3.5,22515779
106.0,22406019
41.0,22179619
7.0,22453512
9.89,22336453
5.8,22515763
52.0,22450865
60.0,22058362
4.49,22479796
4.7,22515759
20.0,22466262
26.5,22336253
69.0,22058384
21.0,22456554
4.99,22505292
15.8,22515755
45.0,22415675
93.0,22463133
120.0,22061339
17.0,22456165
4.85,22505305
22.0,22472025
40.0,22541099
68.0,21948157
13.8,22469935
14.89,22513984
17.0,21941540
113.0,22474287
31.0,21890584
7.99,22513988
9.5,22493122
40.0,21951553
13.5,22408731
120.0,22097813
8.8,22529578
15.0,22493103
24.0,22457506
188.0,22490081
95.0,22076652
11.5,22531240
9.2,22529273
130.0,22536607
55.0,22483882
98.0,22075616
4.5,22526673
4.48,22529096
16.5,22493069
34.0,22466253
35.0,22478519
60.0,22097894
9.0,22525447
6.68,22529070
9.3,22493061
31.0,22500612
40.0,22478320
85.0,22111233
9.3,22523079
7.78,22527216
21.0,22415672
14.2,22477582
71.0,22097849
7.5,22520858
58.0,22421738
10.58,22527162
11.8,22493047
100.0,22536611
150.0,22110854
4.0,22520383
13.98,22525173
11.2,22493026
50.0,22527590
22.0,22333608
73.0,22154426
5.5,22520075
20.5,22405681
1.98,22530749
70.0,22154450
6.5,22520072
11.2,22405676
65.0,22536617
65.0,22265655
79.0,22162119
5.5,22517833
12.5,22405663
15.5,22144220
350.0,22394110
145.0,22162121
4.5,22516141
3.8,22405595
41.0,22536597
28.0,22473037
4.5,22512423
4.5,21755466
27.0,21692064
94.0,22287018
12.9,22512015
19.0,21755414
38.0,22466259
22.5,22442208
99.0,22367442
5.35,21958045
17.0,22513476
14.5,22460052
45.0,21890590
2.5,22021594
120.0,22518864
58.0,22471618
55.0,21890592
6.0,22215273
25.0,22377848
260.0,21895399
3.5,22190591
34.54,22220079
5.08,22215341
21.0,22434453
185.0,21927486
3.5,22215285
18.5,22053948
80.0,22148658
24.0,22176312
68.0,22450932
105.0,21956820
8.3,22301807
42.0,22527634
16.5,22422336
41.0,22148695
5.2,22541092
5.8,22255248
21.0,22456868
106.0,22399670
50.0,22151249
33.0,21969818
24.5,22466933
45.0,22151303
43.0,22466234
58.0,22471520
50.0,22151254
3.5,22405510
140.0,22516293
22.0,22471686
55.0,22151297
6.2,22405562
11.5,21946022
19.5,22513939
55.0,22160371
11.5,22405559
49.0,21687848
115.0,22156776
17.48,22526600
4.8,22405574
14.5,21739644
120.0,22483328
3.5,22532169
45.0,22160366
9.6,22449773
25.0,22402521
3.8,22532152
70.0,22165051
8.3,22493095
29.9,22163923
4.9,22532140
49.0,22162124
0.02,22532095
40.5,22478719
16.0,22454559
60.0,22165057
18.5,21755559
19.5,22481287
23.5,22327331
40.0,22179618
20.0,21755573
20.5,22216669
28.0,22404415
70.0,22169007
4.4,21910049
35.0,22469567
150.0,21895412
10.5,21956492
63.0,22072399
31.0,22398626
105.0,21917862
3.2,21956660
47.0,21781317
26.8,22398745
77.0,21897984
38.8,22162037
58.0,22478077
125.0,21953790
7.7,21956682
24.0,22475327
33.0,21890581
11.5,22466043
159.0,21953793
5.6,21958013
165.0,22283506
92.0,21956828
4.8,21973044
50.0,21927490
3.5,22021550
22.5,22478543
105.0,22485059
80.0,21960443
9.7,22053154
31.0,22479906
90.0,22061348
14.5,22094677
43.0,22326430
95.0,22476424
90.0,22076648
3.0,22151692
28.0,22377853
15.6,22492543
85.0,22113921
6.0,22190568
37.0,22007409
55.0,22478786
44.0,22131817
5.6,22494262
50.0,22144893
10.3,22494290
29.0,22333963
84.0,22154430
25.0,22344437
46.0,22160368
6.8,22494298
33.0,22333974
1.85,22530872
125.0,22160384
5.2,22503705
350.0,22398611
0.985,22530875
8.7,21633728
26.0,22444667
18.3,22537404
150.0,22160397
13.5,21633777
8.8,22536981
75.0,22162111
9.5,21672256
28.0,22458186
5.9,22538696
35.0,21890587
2.55,21755592
23.0,22461152
12.7,22538314
200.0,21917838
5.0,21909945
14.2,22477583
11.99,22536420
110.0,21917886
5.6,22301702
10.6,22536444
27.0,21922229
100.0,22474530
4.3,22536402
148.0,21953785
6.3,22335777
12.9,22536042
145.0,21956796
7.3,22405507
58.0,22473537
14.0,22535980
1.89,22530971
66.0,22076624
16.5,22449779
4.3,22531986
69.0,22111288
12.3,22532404
0.945,22530978
60.0,22097995
5.95,22449785
9.699,22532139
1.065,22530974
66.0,22113922
12.8,22533167
63.0,22116742
7.7,22533266
3.0,22540739
85.0,22150347
8.3,22464877
15.6,22534401
75.0,22154433
7.2,22534538
1.91,22530702
85.0,22118472
15.0,22464891
9.3,22534657
71.0,22156777
5.6,22534680
45.0,22162125
5.2,22515747
6.4,22534691
58.0,22156783
10.9,22532107
8.8,22535688
2.13,22530710
62.0,22171752
13.0,22053077
7.6,22535771
1.96,22530719
65.0,22179624
9.5,21973048
24.0,22495952
5.8,22539715
1.49,22530740
75.0,22179628
16.5,22053093
32.0,22509090
10.3,22539734
1.485,22530745
50.0,21890604
17.5,22053179
25.0,22509101
1.775,22530755
200.0,21895416
10.5,22215418
26.0,22529439
1.79,22530762
41.0,21897999
8.25,22250956
33.0,22529492
1.68,22530771
30.0,21898009
27.0,22379229
2.135,22530780
31.0,22529394
12.7,22540884
1.66,22530789
27.0,22529381
1.835,22530797
39.0,22529098
9.3,22450653
2.115,22530824
38.0,22529091
6.9,22453317
1.69,22530828
26.0,22529370
5.5,22453325
1.56,22530832
9.1,22482680
500.0,22540981
70.0,22424358
4.69,22503488
70.0,22540988
1.78,22530849
40.0,22521273
8.5,22468094
2.15,22530854
55.0,22521271
7.8,22468531
1.275,22530864
30.0,22500954
23.0,22469116
2.61,22530549
70.0,22498269
23.0,22469220
1.36,22530559
32.0,22498237
10.5,22469879
1.82,22530569
130.0,22496408
6.25,22513002
10.4,22469914
1.17,22530577
18.9,22435061
3.59,22513000
10.45,22469934
1.575,22530589
7.59,22512999
22.0,22386438
2.105,22530601
8.49,22511656
29.0,22382473
2.35,22530610
4.49,22502292
18.0,22382465
1.81,22530616
7.79,22497374
23.0,22380197
1.45,22530632
22.0,22379455
10.79,22496678
1.34,22530637
27.0,22379260
9.09,22496677
1.39,22530640
36.0,22384233
10.5,22495531
1.545,22530652
3.65,22494065
24.0,22384246
2.37,22530645
31.0,22483808
6.59,22493447
29.0,22384252
5.69,22493446
22.0,22385493
1.215,22530666
21.0,22386365
5.999,22493441
1.57,22530675
9.7,22486684
28.0,22393095
1.85,22530681
9.79,22488768
19.0,22396228
1.295,22530690
23.0,22396248
10.079,22486674
1.075,22530696
